,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
0,2,Ez Run,6530.2,1801,1954,71.4,Run,Run,0.0,8760126713,2023-03-22T18:47:17Z,2023-03-22T12:47:17Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,8,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.8498994410038, -113.98816944099963]","[46.8498164601624, -113.98788303136826]",3.626,4.52,79.3,True,130.0,168.0,False,True,1046.3,977.4,9401613944.0,9401613944,garmin_ping_265582956909,False,0,0,False,10.0,56603883,1,a8760126713,gd}|Gt{vvT?r@DlAAhC@RB|BCvD?jB@TBH?HChA@LBDRDXd@PDhDGZGXYTI|CAZBXJp@CPBJJJNX`ATRPDbAGZa@TKjASrAEX?JDXh@VRTHd@FVHh@?NJt@@h@HPCl@SZSZOLNJBHMl@oBPc@zAaEt@uAdAiBz@gA\c@pAmA^]lA{@|Ay@ZOtA{@^]XOjBwAl@YfCcBdCqA~CuBfAg@lAw@~@s@rAw@RUb@q@Pc@Ny@^gAz@wCX{@z@}Cr@_C`@aBAN[tAk@tBS`@Gr@_BxFe@zA]`BWp@MTm@p@iAn@uAbAs@Zq@h@a@NwBrAWTuBfAwBxAy@b@mChBYLa@\cB~@e@\QHo@RYNwAhAm@j@cAfAgAtA{ApCiAdCs@zBm@vBW|AQj@KPcAfAGB[B{GMsABw@AcBDk@HqA@eFIgBJgBDSCUMSIi@Gm@?KEKY?i@Gy@UaAE_BAsFCgCBuGDsBEoC@i@,2
1,2,Afternoon Run,9666.8,3065,5110,60.4,Run,Run,,8754986960,2023-03-21T19:03:24Z,2023-03-21T13:03:24Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84720021672547, -113.99693188257515]","[46.84639069251716, -113.99687102995813]",3.154,8.354,79.1,True,135.4,168.0,False,True,985.1,972.8,9396222412.0,9396222412,garmin_ping_265446992520,False,0,0,False,17.0,56603883,1,a8754986960,{k||GfaxvTj@@hAEtAH|@EnACZ@|AEhAB^ARE|@Dn@L\XTZPj@XrAFf@Lf@V~A`AfEVz@v@nD`@~A?BKMi@mBS_AYaBg@{BGOU{@S_AWaBGWGo@_@gBIU[_@YIMA]?u@E]BsA?s@D}ABgACaBBc@Ek@?eB@s@Fq@@uACs@@kDE[BGGG_@_@YGICICD@@?DCD@BBCACFDHERCnAkEB?@FQFQPGJKZAN@\FZDHNLVDxCE^CRKHKJ[BO?_@E[MUSKu@AsCNMDUPGJG^@`@BNFLHHVJ|@@jCEPEN]BS@m@Kg@EIOMKCYAa@FcAAgAJOJU^CNAb@Hf@JPJFPDBFSIKISa@K]AUJo@P[TMRD@FAE?BWHSRMZC`@D^DLPRTJ^@fDMPKNYBO@a@G_@EKGKUMa@A{CHWJQRK\APB^BNPXTNJ@`CE~@EXQFMJk@?g@GWMOWMUCW@m@AYBqA?UJOPGPI^@THd@JTJJHBfEETEJML]D]?i@GWIMOK]IiDFMBMHY^EPCd@F^LZPNZBjAETETAX?JBNCPKPWHe@?a@EQOWSMKAa@?gCJSDKBQRIXA^B\DLPRRJT?`EOXg@Du@Ge@QUc@M{AHo@CGBS@GAG@UPIJELE`@@d@HZHHVJT@~CETGPSL_@Ba@G]EMOQKEUEq@?wCFQRM`@ATBf@FTVXXHd@Cz@Ap@D\EXGPMHSHa@?q@Q]OMGEQCyAFIAU?EDMBMC[?MDSPIJK^?`@J`@RXJDLBX@jCE^EPG?HINg@VI?CGTUFAB@H?HCR_@Jg@Eg@Kc@UQKCiDF_@CSDAA@E?@BAFGFAN@CCK@MJK@EDCFAVEJGp@Nh@JN\TBNAKw@|@bEHt@GbEBVEr@Ab@IZ@VBvB@t@Dz@At@BfDON@JDXj@DN@R@z@BfA@xBBv@Ad@?xADlB?r@Ex@F~AIdE?\IdDBnDHhBGnHDbA@bFCPKLs@AwBMiBCa@@e@Bq@EmCBqAGgAAuA?cABK?IIKWE}@AkBGqCBaBEcD@{BG_C@e@EeDBw@@eCEsBA_C,2
2,2,Lunch Run,5049.4,2175,4240,6.3,Run,Run,,8749314572,2023-03-20T17:58:39Z,2023-03-20T11:58:39Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,5,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849878234788775, -113.98844118230045]","[46.84726576320827, -113.99705585092306]",2.322,9.128,68.3,True,122.1,163.0,False,True,980.8,977.3,9390302725.0,9390302725,garmin_ping_265299185043,False,0,0,False,7.0,56603883,1,a8749314572,wc}|Gd}vvTFtACxC@hBAj@?dGEtA@|ALjDHh@Fl@Nf@BDJB|@C~@SRHTL^HFGh@u@JEd@D?D@AAFl@InB?\EJGFAJMPc@@QEe@GWGK]][GLD?AJ@VFPRJTBR?ZA?Ea@K]GIWMYAoD@a@DCA?ENKPGVBrACx@BZ?L?JFXXLb@?\ADC]M[IKWMi@AuDFCCCIPKNEx@E\?N@ZAP@@FJCDBR@PFJHFJPn@@HCHA?EWO_@GKMG_@AyC@k@BKC?EJIj@GdB@`@Ap@DJBNJPZFZ?RCAEe@GOKK_@MoAAiBDe@DGE@E@Cd@OL@j@An@DHC\?n@BVPZf@DP?RC@CC?QK]QYMEMCq@?cDLIG@GHEZGVAHEPAJ@NFACAB@@B?ECL@TDXC^@JCPBXXF@FHHd@?ZGIQg@UWKEm@CeCJq@?EE?ELKSV@JE\Ah@@VBJP\ZTAHo@DCJEb@CHIBq@Dk@@KA[SMCsA?MECGSm@GWGi@GkBIy@@eAEeD?}DFoAAsCBc@@u@G}AAwCBiBF_@@WGyDF}BFh@@dBFrB?rAEl@GxEFvACr@@v@A|@BhBCb@FrGC|DDn@DbBH|@H`@HT,2
3,2,Ez Shakeout ,4888.1,1217,1217,16.3,Run,Run,0.0,8743496692,2023-03-19T19:20:11Z,2023-03-19T13:20:11Z,(GMT-07:00) America/Denver,-21600.0,,,United States,1,5,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84987982735038, -113.98818327113986]","[46.849782429635525, -113.98794648237526]",4.017,5.304,80.6,True,142.0,174.0,False,True,990.4,977.6,9384175786.0,9384175786,garmin_ping_265124145183,False,1,0,False,10.0,56603883,1,a8743496692,kz}|G|avvTk@D]G{@A[Fs@EyAF_A@aCG_AD[CkBBuBKw@@g@MKGIMCSC_@@}@I_I@cCK[QiBMa@Se@m@aAg@k@{A}@[MQQ_@Og@YkA[c@Eu@UYC{@YsA]{@?U@MDKLINEd@ININMFWDU@m@CUIUO[WSIaBiAu@c@oB{Ae@OQ?e@RWFYN[Za@r@Md@UpACz@QrBAhB@pED`@DDD@dAEx@Ir@BLBTHb@Fb@EnAA`@BdA?dACdBDx@E`BSjAHTAl@IR?LB`@ZTb@P~@L|@EPGDG@a@Ac@BKDEFAR@vBAvACPEDE?KKM]U_@K][wAGy@BUFENEz@CJGBIBUCsA@o@ESKIOBUX[p@QbAC^B\LFV@xCOPDNJR~@Bb@L|@BxBBFFBd@?jAGh@BZA`@@dAOjADbAL`D@LB\LL?VJZ?FClCBnBCr@BlCCr@FxBMd@AT@,2
4,2,Afternoon Run,7242.1,1890,1890,0.0,Run,Run,,8743519976,2023-03-19T19:16:36Z,2023-03-19T13:16:36Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,7,0,1,0,False,False,True,False,everyone,False,g6848836,[],[],3.832,0.0,,False,,,False,False,,,,,,False,0,0,False,,56603883,1,a8743519976,,2
5,2,Lunch Run,964.1,289,374,5.2,Run,Run,,8743493915,2023-03-18T18:39:46Z,2023-03-18T12:39:46Z,(GMT-07:00) America/Denver,-21600.0,,,United States,1,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84603538364172, -113.99681143462658]","[46.846149964258075, -113.99687907658517]",3.336,8.072,72.7,True,137.8,158.0,False,True,979.0,975.7,9384173059.0,9384173059,garmin_ping_265124073599,False,0,0,False,1.0,56603883,1,a8743493915,qx||GrywvTWNGLM\Ab@@NDLPXHDVDhDCV@HDOEPGHGFMFQFg@ASMa@IMWMe@CyCBQBYN@LCAADGAAEDE@BEFAHCh@,2
6,2,Lunch Run,2247.9,607,607,17.1,Run,Run,,8743492883,2023-03-18T18:01:27Z,2023-03-18T12:01:27Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84724438935518, -113.99717629887164]","[46.847262410447, -113.99695325642824]",3.703,4.286,80.0,True,166.3,185.0,False,True,985.1,975.4,9384171956.0,9384171956,garmin_ping_265124046731,False,0,0,False,17.0,56603883,1,a8743492883,kl||GdaxvTJ@d@?^Dd@A|BDl@Cj@@lAE`@@h@El@@\CdAA~@HRDRLZZVj@f@|BNf@RlA~@xDTt@R`APj@t@tC~@hF}@uCs@eDoAyEYuA_@wAU{AM[Ku@c@gBIWU_@QMk@M{A@mACe@BuAByDIiBDc@Es@B,2
7,2,Morning Run,4833.4,1380,1481,3.3,Run,Run,,8730431470,2023-03-17T16:47:25Z,2023-03-17T10:47:25Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,7,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.862842524424195, -113.98268231190741]","[46.849786788225174, -113.98843347094953]",3.502,6.136,77.1,True,153.7,169.0,False,True,984.0,980.5,9370373459.0,9370373459,garmin_ping_264801433126,False,0,0,False,24.0,56603883,1,a8730431470,qv_}GlruvTTX|AjAr@DXF\?TD\h@RtAJ^fAhB\^LFr@D|BA`ABVI`@?PDTA^Dr@ERBhBOXB^?XHp@BXAR@j@?hAH`ACfBD~@CxB@z@Jf@Bj@HXEpAEz@D,2
8,2,Morning Run,1809.8,480,517,3.2,Run,Run,,8730427525,2023-03-17T15:54:36Z,2023-03-17T09:54:36Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,1,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849850406870246, -113.98772268556058]","[46.863356502726674, -113.98260922171175]",3.77,5.194,79.3,True,155.4,173.0,False,True,984.0,980.8,9370369406.0,9370369406,garmin_ping_264801350173,False,0,0,False,8.0,56603883,1,a8730427525,kz}|G|avvT{@@UC_@?q@FgAE{ABs@Gu@CCEcAAg@B}AGk@@}BMgBAMESQmAL[@]FmAD[M[COCg@DaD?c@Fg@Ig@[q@kAe@oAG_@Gs@MYUQa@Io@?c@DMCUWWe@KGKYc@[ISCUBMBaA,2
9,2,Tempo,6437.6,1435,1732,32.6,Run,Run,0.0,8726253377,2023-03-16T20:18:19Z,2023-03-16T14:18:19Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,8,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.8498217407614, -113.9881363324821]","[46.849830877035856, -113.98801077157259]",4.486,6.306,81.4,True,174.5,196.0,False,True,985.5,974.1,9365969364.0,9365969364,garmin_ping_264679044822,False,0,0,False,55.0,56603883,1,a8726253377,_d}|Gr{vvT@jAFjAE|H?v@Aj@DbCAtCFjCDjDBZJHL@j@Gr@?VB^F|IFd@Cn@B`@ClBDtBMfADlACPB~@@`GQrALLDVRPZXt@VjAHn@\rAfAbFr@rCxAzGbBlHb@|ArA~Df@hBtBnGXjAb@hATb@^nALp@^pAnAvD\zAb@jAlA`E`AlCFZh@dBDFJJl@?ZIGFe@P[AWKMSo@qBQ{@uBeGYeAc@iAi@mBa@gAMm@kCeHUy@AKq@_CiB_GOk@cA}Cu@kCi@cCe@gCgA}EYoAo@sBo@qC]kB]kAK}@ScAOe@Ye@QQe@Mm@@QIcADeEBwAHwBAyBHSA_B@QCe@?{CHeE@u@IQE]Sw@Ae@EUKMMGSE{@?mBBaAGeAEsC@mCAyB@cBAiB@mAGoB@aA,2
10,2,Afternoon Run,9710.4,4043,5745,62.0,Run,Run,,8715451553,2023-03-14T20:42:46Z,2023-03-14T14:42:46Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84724765829742, -113.99715467356145]","[46.847026040777564, -113.9968757238239]",2.402,8.266,77.3,True,152.7,178.0,False,True,985.1,975.4,9354593593.0,9354593593,garmin_ping_264389498938,False,0,0,False,45.0,56603883,1,a8715451553,kl||G|`xvT`@@~ACbADlAAz@Cd@@`@E|AGXBzAE`@B`@FTDXLHJR\Xz@Nt@Jr@L`@`@fBv@bDNt@n@bCtA~F`@`CC?ACM]Ge@[wAEWQ_AcAuD{@mDy@uEUq@[{A_@gAOSUSg@Se@F{B?k@DqBBw@CsB@WBMCuAA}AFyEE_A@wAJw@EEO@M`AwFOJQRMj@?NF\NXPPJBR?pACz@@ZCRILSJi@A]G[MUSK_@CeDFUDIFOVCL?`@@NN\RTJDXBjD@VGNKFc@@]Oq@KQKIOCeBA}@ES@QDOJMRG`@?\Hb@HNVPPD^Ev@?p@Br@AHCJIN]BQ@g@G_@EMWOe@EqDDOFSXIp@@NJZNTXNtB@r@?ZETOFKJe@@g@Ia@SUME}C@}@FIDKTGd@@RJh@LPJV?HADAE@?E@@CADBE@@CF?C@??BAC?EGAKMO_@Ke@AWD]Jc@NYPINVOJQRK\C^BNHZPRRH`CBdACRKFKJ]@_@C_@I[OSKC_EFWBSNGJGLA^F^NZHHVJbDEb@CPKJSDQ?g@EUMWMOUGcAH_C@MHKPK\AZ?LHZFNPNXD^CvBDLCJFFAHARSLe@@UEi@EQIO[MYEcA?wBFMHMXCT?^Nh@RTLFT@|DGTSFMHe@ASGe@OYIEqBA}AFa@DOVIh@Fd@FJV|@@GEL?GB?BKFGv@LDB@?ABR@W@c@E_@GSIMOOm@CYBc@HYJSJMTILCX?FGB?F@ADH?BFAJKBAEXEAHOA?BCBK?NECBK@MCMA_@VGHKXEZBZJTVXFDRBnDCTGNWDODa@Ea@MYUQWAsDLUFIHMTCNCND\DLPTVJJ@vDGJENKFOBYCg@GYKUSQuBNoA@UHIJGLGZ@XHXHNPJXDnB?F@h@ABBT?RKP[DU@SEe@EOSWKCe@AmDJUHKJK\?\Nh@NTJFb@@z@EfA@j@EHCTWFMDg@?SESQ[ME[AqBFqA?K@CAHA?EQVKZAVLp@FLFHL^CJAE@C?BCA@@CC@@ABBGC@BBAAB?AAB@CDC?BA?D?C@?G?CIMKKUI{@Da@A?AEB@GTBd@BLNXBL?N?FOTAPI^w@HQDk@Be@HkBA_@EGK?e@Ek@C{C?mACo@B[Ao@JsDFuAAeABg@?g@Ct@B|@AlBFzCCxDBjCT~@JXNPB@X?,2
11,2,Afternoon Run,3546.7,1719,2038,19.2,Run,Run,,8709588807,2023-03-13T20:32:45Z,2023-03-13T14:32:45Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,5,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84570848941803, -113.9963886514306]","[46.849799612537026, -113.98776861838996]",2.063,8.404,69.0,True,148.7,179.0,False,True,982.0,977.0,9348296949.0,9348296949,garmin_ping_264230839658,False,0,0,False,14.0,56603883,1,a8709588807,cx||GzywvTWBa@RCAPOKVCLA\BTFXFLZRbAElAKbA?RODIHc@AYM]GMYMk@?wCHWFQLGPE^F`@T`@PHvAA\C`B?TMPk@?AERBE?KIq@O]IKMCgEHUJKJINCT?XDTLXJHT@h@EvAD\Er@?HGNYFYGc@M_@[MwCCu@BQFMNGHCP@l@J\TXJBTAXBvAKV@h@CRID?BANk@?D@A?HB@CGA@?BA?@ABDCS@A?SCc@GQIMMG]EwDFUFIJC?IRAR?XBPL^RPhA?hBD`@ARGLSFKFWEe@EQQ_@MI}D@WBOJMRIh@B`@FTNT@RJDN@IDOAEEISKCCEESCa@?i@F[JQAKB?A?[bGQFa@Au@FKC[WKCu@A[BMGGOAWC}BEwASg@EmA?aDCs@B_ACy@@eAAcA@yCDi@GuACmC,2
12,2,Afternoon Run,3472.4,900,1040,31.6,Run,Run,,8709586467,2023-03-13T19:45:55Z,2023-03-13T13:45:55Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,6,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849869936704636, -113.98820011876523]","[46.84701363556087, -113.99591507390141]",3.858,5.14,80.8,True,154.0,186.0,False,True,1009.6,977.4,9348294608.0,9348294608,garmin_ping_264230789447,False,0,0,False,14.0,56603883,1,a8709586467,}c}|Gx{vvT?r@DtAA|@@lBCtD@nDCfCHbFDr@XbBBFLHTBbAKj@NfBACDJQGHAF@DLBxBM~ACbC@vACZEnAEbCFVAr@@hBG~A?^CP@DDDCL@JC\[NSBMB_@DO\qB|@mCRy@r@iBv@sAj@kAl@eAd@m@fBoBfA_At@i@h@YiCnBm@l@k@t@]Va@d@oAlBqAbCm@dBkAxDW~@QnAOh@IP_@d@SJYXk@?qADsECaA@m@C}@B,2
13,2,Evening run,4828.0,1440,1440,0.0,Run,Run,,8708476100,2023-03-12T11:00:00Z,2023-03-12T05:00:00Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,3,0,1,0,False,False,True,False,everyone,False,g6848836,[],[],3.353,0.0,,False,,,False,False,,,,,,False,0,0,False,,56603883,1,a8708476100,,2
14,2,Morning Run,4899.8,2084,2084,0.0,Run,Run,,8697987132,2023-03-11T17:03:25Z,2023-03-11T10:03:25Z,(GMT-07:00) America/Boise,-25200.0,,,United States,0,3,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],2.351,6.508,77.4,True,133.1,170.0,False,True,,,9336063397.0,9336063397,garmin_ping_263902133095,False,0,0,False,10.0,56603883,1,a8697987132,,2
15,2,Morning Run,1924.2,557,557,0.0,Run,Run,,8697984118,2023-03-11T16:34:14Z,2023-03-11T09:34:14Z,(GMT-07:00) America/Boise,-25200.0,,,United States,0,4,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],3.455,3.816,77.6,True,141.1,155.0,False,True,,,9336060276.0,9336060276,garmin_ping_263902056162,False,0,0,False,2.0,56603883,1,a8697984118,,2
16,2,Morning Run,3630.5,1128,3630,6.2,Run,Run,,8697983620,2023-03-10T16:58:21Z,2023-03-10T09:58:21Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84981553815305, -113.98818930611014]","[46.849736496806145, -113.98788512684405]",3.219,5.432,80.0,True,146.8,175.0,False,True,984.1,980.5,9336059643.0,9336059643,garmin_ping_263902041327,False,0,0,False,10.0,56603883,1,a8697983620,kz}|G~avvTUBo@AYDs@Ai@Gw@EyACUCKGMCgB@k@AYGMBc@EuBAa@EyBBMC_@@OCQFi@A_@@WF[?i@D[FGA_@?KKOIGAUBu@Ek@FICU@cAJW@OCOEMMg@s@{@{AUcAMu@ISIIa@CMCO?ECW@GEOQWw@Ce@M_@KOc@S_@sBCo@Kw@Mc@Y@e@Lm@?ECIMQ{@EOEAW?MBAFCAG?MFECABCEYLfCYC?DC@BP?NFJADBZ?b@FJFFJ?j@DlBAr@FjBBPd@d@f@p@j@\L@\JlAFNBFDHPHdATdAP\PPj@`APRF@p@LNA`@IRAj@?d@DN?b@KVA\DNFj@B^Cx@FF?r@UJAj@DTJXDv@DV?d@KP?rDF`AHfCBpBC\Dz@R\En@@TDn@MVA,2
17,2,Afternoon Run,11533.3,4499,5304,116.7,Run,Run,,8688481552,2023-03-09T21:10:36Z,2023-03-09T14:10:36Z,(GMT-07:00) America/Denver,-25200.0,,,United States,1,4,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.86394399031997, -113.98305631242692]","[46.8633499648422, -113.98268080316484]",2.564,11.775,72.5,True,137.3,174.0,False,True,1003.2,977.4,9326098685.0,9326098685,garmin_ping_263636799601,False,0,0,False,27.0,56603883,1,a8688481552,gz_}GnpuvTAXHTv@p@LFb@v@NLBFHB~@IrA@XEH@@FJDfCDVLZVn@GdAHREV?HTEb@@FLJxB@^HXb@HhA?p@?FFFx@Bl@Nx@BLD~@BfE?t@B~FShADTHTBh@CRFdCEdAH|AGp@Gd@@NCbAHtAA^B`AGp@DdAAn@D\h@@HHjAAb@DlAIz@Br@?pADr@BjBEdADvCRfCD|BCx@@t@CjABtFAz@BpCNjC?h@Db@Pr@LP|@G\?dAGJ@NTXAd@_AJ?DMLKABAICFNEAB?AZB^l@BGACADAABGD?UCO@@AEFBDCACK@V`CK]Hk@Aa@DUAGG~BAH@mCLPGZCpB?m@FoB@HBCEBIFBDLH@dACkAJIGCQLE`BELBEBeBFe@LSZG^BHRBd@?XEnABpBIzA?|BLzBA|AGvCG`@@tBAj@Ef@@DK?]?F@A?m@HaA\sBZ{AV{@fAgDVm@Za@n@eA?LD@U`@[r@K^O\]f@c@pAU\UdAWj@CPQf@YjBGpA@`@EA@m@FcAd@aCp@mCTy@r@uB`@_A`@s@Re@?\Qp@g@pAS\a@|@u@nBMf@Yt@Qx@UvAGtB@gAJaA^sB`A}D^sAVm@`@y@x@mACTMLMt@Sf@yArCO\G\MVKj@Wn@WnAEl@GRGhAAf@EJB@CABBAAFQAo@F{@^}BT}@Pc@d@eBpA{Dp@oAHEFHc@nA{@jAKXILCNMXER[z@GFOh@IREAEF?FB@ANMb@Sz@Ab@Iz@Ch@Cf@B?EBDqAJ{@Hi@x@cDb@uAvB_GT]@F@AOt@e@`AKLO\IJQ`@Y`Aa@|@c@lACPIV[bBK|@EVAz@C?AEFANoBh@oCR{@Tk@f@aBHa@j@eBp@sAFEN@GZKVG\SXQJc@x@a@jAUf@Y|@a@~A[`BSdBAj@CA@?BJADC?@AEPe@E_FV}@CyBDy@CsDFk@CkF?aAF_CEk@BSC_@WMEaBCECWu@Ie@MmEBmAAmJ@y@@cDFyAGsAAoDNoB?oAB[AwDCiAD}BGaAOi@MSa@GoCDcF?y@FgCBWByBIgABk@E{GB{GIsB@iGJw@A_@Qi@GSBq@CeAFoB@[QY[y@sAWm@Gc@Eg@I]W[SImAJ]Gq@w@eA_AGSG[ECs@C,2
18,2,Lunch Run,4840.6,1427,1543,2.0,Run,Run,,8688492574,2023-03-08T18:04:35Z,2023-03-08T11:04:35Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,2,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.85826131142676, -113.98673621937633]","[46.84973582625389, -113.98838150314987]",3.392,8.676,76.1,True,150.3,182.0,False,True,983.0,980.5,9326110115.0,9326110115,garmin_ping_263637079443,False,0,0,False,17.0,56603883,1,a8688492574,ar~|G``vvTJC~AGNDz@BxIJfAT`@EnC?,2
19,2,Morning Run,1766.3,455,482,3.0,Run,Run,,8688481833,2023-03-08T17:00:50Z,2023-03-08T10:00:50Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,1,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849843030795455, -113.98763685487211]","[46.86357024125755, -113.98260125890374]",3.882,5.687,79.6,True,145.0,159.0,False,True,984.0,980.8,9326099128.0,9326099128,garmin_ping_263636813118,False,0,0,False,3.0,56603883,1,a8688481833,{y}|GdavvTc@Aq@F[?QBe@AUB]K{@Ck@FiBFe@CkCBMCc@?MCaC@w@E}@Mo@CeB@c@C[B]?a@CSM]?MEU?AEG?iADkA?cAH[EMIc@_@s@cAm@iBa@o@KKOAK@EEKAKIO?GEk@q@U]MWa@YQGGEEGAKA}@@o@AU,2
20,2,Afternoon Run,7562.9,3003,3414,0.0,Run,Run,,8677843159,2023-03-07T21:28:34Z,2023-03-07T14:28:34Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,g6848836,[],[],2.518,7.814,74.9,True,143.5,182.0,False,True,980.5,978.6,9314990960.0,9314990960,garmin_ping_263331204619,False,0,0,False,17.0,56603883,1,a8677843159,,2
21,2,Afternoon Run,1608.9,495,546,2.1,Run,Run,,8677536268,2023-03-07T21:01:06Z,2023-03-07T14:01:06Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,[],[],3.25,5.438,76.6,True,155.4,164.0,False,True,980.7,978.4,9314674268.0,9314674268,garmin_ping_263323572685,False,0,0,False,8.0,56603883,1,a8677536268,,2
22,2,Lunch Run,3804.2,1714,1946,5.4,Run,Run,,8671159326,2023-03-06T18:24:40Z,2023-03-06T11:24:40Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.86415831558406, -113.9820580277592]","[46.849843533709645, -113.98759326897562]",2.219,8.46,71.7,True,140.5,169.0,False,True,984.0,978.5,9308012500.0,9308012500,garmin_ping_263151071127,False,0,0,False,9.0,56603883,1,a8671159326,iz_}GlguvT~@?X\Td@BRCv@@tAC~@@b@FVt@n@`@p@ZVfCJPHHXNpAPj@nA`Cb@VPD^@XDTI`@GVB`BEVBT?^H`@AZEN@JCfACTGRAX?f@LXBzA?zBFR?NE^@PI^F~@?TF`ACb@GZ?\Bl@?RAJET?HAJ@TLt@LbBA,2
23,2,Morning Run,1788.5,511,599,2.2,Run,Run,,8671155141,2023-03-06T17:03:03Z,2023-03-06T10:03:03Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,1,1,1,0,False,False,False,False,everyone,False,g6848836,"[46.85351816006005, -113.98698792792857]","[46.86354056932032, -113.98274090141058]",3.5,11.18,76.5,True,151.5,163.0,False,True,984.0,981.3,9308008117.0,9308008117,garmin_ping_263150976228,False,0,0,False,6.0,56603883,1,a8671155141,aj~|GnbvvTm@?}AFLMBEAEo@GiA?aBEw@Eo@MkA?q@DMAOMW@g@KSBq@?]@MD]Ag@FQ?yBYQGOGKKQe@a@g@w@mBQWYS[@IIQAGE?FQAu@aAi@e@GKe@[KMCGAeAAaACQ,2
