,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,average_temp
103,2,Lunch Run,10018.3,2781,2781,34.5,Run,Run,,3585248192,2020-06-08T18:47:10Z,2020-06-08T12:47:10Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,5,0,1,0,False,False,False,False,everyone,False,,"[46.849817, -113.988076]","[46.849727, -113.988256]",3.602,4.4,79.2,True,156.0,174.0,False,True,989.2,978.6,3827701482.0,3827701482,garmin_push_5060652550,False,0,0,False,43.0,56603883,1,a3585248192,uj}|Gx`vvTE[w@L{@Bi@J{@CKAiAAuA@kAJo@?e@AOC}AAe@Cs@O_ADk@C[IeAG_A?eAC]D_A?iAC_@DiABy@GKGEk@?sDGoAA{@BmBIsABEe@kACY@e@Ou@O[i@y@UOg@USOgAg@QMw@WYOwAc@wA[sBk@k@I[CS?Y@YJQLS`@MNMFS@k@GKEc@]YMEGE_@Qq@Gy@OSI[C[@w@OeAg@_CC[Uw@[_BW{@EY?o@Fw@@cADWHsAR{@JYh@}BTq@z@oDXaAn@sC\mA`@_CXuAHkAT}AL_CX_C@aAHmDA[@_DKgCIoAAoDMoBIeE@_AGy@@[IaAC_CDm@?e@KaB@w@MkD@cCEaBBiAAaABgDCcAIiAA]UaDBwAESKsAg@kEWuAmAyKYsAGe@Ce@OaAS_CEkBF{@EaAAoCEiC?i@FEMi@CmAUwBQsAi@wBSaA[m@G_@Wu@Mm@]s@w@{B_AkBq@iAWo@d@v@HLRNz@pA^t@X`@f@fANd@v@lBHj@f@`BLVJl@@RXnB@f@TfCJ`BJjC?pCDfDXfFVxBN~@Hv@FXJz@HXJjAn@jEFx@Lr@TnBJzANhAFdBHb@FdABhADjJHdF?dDDl@HtDN`D@nBAlAD~@@hDJvH?^@f@Hh@DfDAlEK`A@b@E`BA\c@tCOdBIh@Cd@YlBSr@k@bCSl@On@s@zBw@`Dq@vBm@|BSlACXAbBBZ@rCPlAZrAFd@ThAFRPdAd@tB@x@FlAPv@Rl@DVBBTDZVT@ZGT?LEZQZk@HGLCvABdBd@l@R`@PbB`@lAb@`Bv@l@\^Nh@^d@n@P^\t@HXFtBA\@x@JjA?tBJj@D^?TFp@Jf@CrADRv@JbAB`AGrAB~@?LC\?tAL`@?jAI`A?tBVv@E\@\Cv@A,2,,,,
104,2,Lunch Run,8770.7,2534,2534,91.5,Run,Run,,3580985460,2020-06-07T18:40:00Z,2020-06-07T12:40:00Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,,"[46.586631, -112.0301]","[46.586633, -112.030531]",3.461,7.8,78.9,True,148.8,165.0,False,True,1267.1,1208.7,3823221660.0,3823221660,garmin_push_5056425929,False,0,0,False,19.0,56603883,1,a3580985460,m}i{Gb{wjT?I@IM]@yBE_CBkCCaCDaAEaDC_ABy@GkCB]?cBBaA?kABSG}DDs@@}@Co@IqGEc@BkAEw@?aA@u@DG?QGkDDcCAcB?e@Eu@@{CCiC@a@EiIHm@HWLWV?PCVJXXTHFEFi@HGD?b@TPXNNPFHATGVDTNRZH@J?HBRRTNDVAbAF^Bb@CZOp@?\LNND^D`@?DBFJBfA?zBD|CC~C@rBAxAEd@Mr@]`A_@`AK`@Kh@Ar@EL]Dy@CSE[DkBFeA?}@F}@CcG?e@Du@b@i@HcCHo@?m@JoAAY?u@GSFm@@_@AeA@s@AcA@e@CoBDo@H[Cu@@w@DyAAk@Dc@?y@De@@YCg@Aa@BiBA_APy@^WF[n@BrCUzDFZX~@F`@L`@XtA`AbDf@vC|@|CZpABL?XIV?PHp@XhADj@Y|@y@zB[nAi@|Ay@jDm@jBiAdEcA|Ce@lBA|@FxAMfAKp@H~BCtACNUNMFO?MIa@cAi@c@kDqBk@Ig@Eq@?s@Fq@La@R[Fk@DWNQDK?SGq@a@o@u@Sg@Om@Eg@A}@GMIEc@F]Ze@TOLSXKVW~@Qd@IJQHSAQIKGAK]K_@YSe@I[Eg@A[BU|@eETcAPg@`AcBz@}@\a@^WPG\G\@B@HJDV?Pe@|Ca@xAKj@Cb@Dl@Hf@Rn@~ApDr@|@r@h@PBxBIbA_@\I^C`A?p@Hp@PnDlB`A`AX`@BCLLN?LJp@NVQJ@XRJ^JH^JVR`@Hh@^^Lx@b@RBFHd@Nj@XVNRVFV?d@Ij@B^E\B\NXbDfBt@VXFNHD?ZgCHa@FONO`@Ux@F`@Kr@Gx@HzBHvAPtBJ^HzBLZJb@?RHf@CLGFIP]HKJe@ZkAPeAZaACM@QNa@Pw@`@kAN[Ha@Zs@t@wCp@qBTeAt@_CVs@TQLQ`@kB@s@K]AQBaAA{B@gB,2,,,,
105,2,Lunch Ride,17878.1,7597,8571,499.3,Ride,Ride,,3574435559,2020-06-06T18:29:31Z,2020-06-06T12:29:31Z,(GMT-07:00) America/Denver,-21600.0,,,United States,5,5,1,3,0,False,False,False,False,everyone,False,,"[46.583911, -112.020375]","[46.586548, -112.030358]",2.353,13.5,,True,136.8,171.0,False,True,1631.7,1259.2,3816297793.0,3816297793,garmin_push_5050136038,False,1,0,False,50.0,56603883,1,a3574435559,mli{Gj~ujTn@NtLQXIJWF_JIgh@LU~@?XQJoFnD?zHQvGNtCOhAy@j@gAn@gHdG_@LNQvA{A`IMxDBlBjBfDv@vBlA`AfBbFdEdGzAdB|BnA~BnC~DhAZn@t@`D\f@h@BhAo@l@AUdCHlATROCf@rCSfBjAvBx@l@\ARo@@qKNwAl@e@~BQnAk@EHI?_CrBYl@CbAL~@~@fCpA`CPp@b@fI|A|Jh@`APdAdAr@y@l@d@F_Az@Aj@J?S?OZJLb@_@CjAk@lCk@Xv@hAWBYUoCgEo@_@qARcCvAkBNQ_@_@yDWCFPKMHD?SLMC[yAq@aAIfAUjAw@fC}@v@m@NLH~@IpDtAB@SQYDeAxAOBm@ZKCWYW?OJGMQb@Sa@UVe@EWPyCMDLm@GLLr@R`@HGPdA`AnA\`A|ArAT|@h@Vq@d@?LVMDPy@`AIbA\_@HRG|@g@~Bo@Zt@~A}@a@eCcEi@YyARaCxAgBNS]QmCMs@KI[lDNJWMFGHXKMFJGM?dCfAtApBdA{BYaAk@s@aBKaB_@}@Jr@ClEVzBKb@HOGDjFlGfAr@hAXIz@@|CQ|BEK@FHHpAEjDh@rBArC}BjAc@nAmB`@cBj@o@RTjDpCvC|AnBd@zAFrBvAjBd@n@|AbBbBzCp@RfCE|@_@~AeBdBw@XKx@GvCPxFQv@Ax@F\EILGJVU]kCnBIGfA{CLqBEyAwBsEa@aEQMiAvBq@jH_GxEgAtDeBlCa@fBDr@QnC{@hDG~@e@SMH?Ph@xA~AxApAdCn@~@yB{@m@q@aIPbFfES?O[`@NENIOF?CNO[fC`AvGhEzC`ClAn@|A\`DfAZ`@f@rC\n@NDg@OL?EWkAoBoCa@u@k@y@Q{AMyAoAeA?aCyByAu@Yu@s@a@_@Vf@?@LmCoAkAHcBu@u@EH}B_LtAkCSwCuDqAiAeBa@y@iByDaBmCcBaCy@_Aw@v@dAn@Zh@U@DEPPa@CRMHNQ?@CWKDfAj@\n@i@q@[AY[\d@d@Pw@_@[?v@Nn@vAr@Zu@a@]_A]a@g@c@_@C`@HCJHOgBy@tAr@aAc@q@s@}A_Ck@[aAiAq@qAaAG{@]mFYuKmEmFa@gEgDkJyIeNcK{EaEWk@c@Ii@o@mBgA_EiDg@_AMyA@{EFw@PEEN,2,74.3,564.3,False,
106,2,Morning Ride,11189.1,3503,4049,346.0,Ride,Ride,,3573743973,2020-06-06T16:49:03Z,2020-06-06T10:49:03Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,4,0,4,0,False,False,False,False,everyone,False,,"[46.579708, -112.049323]","[46.583332, -112.039747]",3.194,10.9,,True,150.1,189.0,False,True,1606.0,1261.1,3815558471.0,3815558471,garmin_push_5049503242,False,0,0,False,47.0,56603883,1,a3573743973,crh{Ghs{jT@FRRXTDVD@BJXh@@JLPTR@FCz@JTnBjBzA|@BP@f@HZTn@fAzBtA|Bl@z@~AjB\l@f@pAX|AG\@d@PlA?p@Aj@K|@a@tAUXWf@k@t@aAfB_@Zy@nAc@`@Sb@Qx@c@d@Ul@a@l@g@fAUVKV]h@_AjBiAtA_BbBUt@a@p@AHPd@Dd@QxAAv@@|@OnBD\PRHTLn@Bf@E|@BPG?B??LESDJCD?IC?E^?fCWjA[t@cA~BcAhB[tA?p@Kt@BzFIvAIn@Up@Gb@g@pBKTMt@a@x@s@lAa@`@YNSD{@As@Z_@AOLWF{@@UNq@A]KW@y@d@AGD@CD?E@F?E@BCE?FBC`@V~@t@hANf@PZVPX`@^N\J@\d@dAHlAQPDHLDXDrBH~ALtAjAdF@fBFb@@`AKbDUzA]nAeGfIGX@h@j@vAXj@DAPj@`@z@h@dAd@r@|@p@l@HxBh@t@p@Tb@f@xAn@jAb@pA|AfCHRZRh@|@vDzH^rA`@h@fAv@Ld@Xf@Tr@Vb@bBhAPTPd@Dp@PPTvAp@xCEhAm@`DG`A?hBM`CEnFDtBBTHPAME?DFCB@KBBEE?HRS^q@Rs@zBeDNo@T_@bAmAv@u@z@]t@e@~@kAz@k@XAp@Jv@d@`@F~@Kh@SFIR}@By@Ju@LkCLi@Vc@Ec@Ne@@MMiD@oAFgAIkADiBEQWWMW}@qDFw@C]Ok@MUY}AHgBAAAFB@CC@FCGA@FBJOPi@@OGyCCSO_@MIoAoAc@Ic@LY?c@QIOg@aCWc@Km@]g@O_@A}CHcCJk@T]d@_@R[R_ABU@iAGo@_@wBBiABMVSj@SZSLMb@u@X_AR{AZu@Ag@H_@ROdACb@UHa@?gCHiABHEZHCGAAJBZJ`@MgA@QGo@qAmJa@wBcA}CQkA?qCLuIAqAIoAg@}BaBuE[iAQgA_@mFOgAg@aB_AoBgAiEmBoJG]HHE?BCOq@[cCYkEA{@?eDFcEGmCSqBmAwGQk@_@{@}C{DgBmCeAyBWs@UeAeByAiAiAi@oAuAyBeAoAaBsAmAuAo@yAmBgGkAyA{@sAyB}BU_@Ik@?mBIuB]{BWgA_@iCYoAIu@DyA\cBRc@H_A,2,92.6,324.5,False,
107,2,Afternoon Ride,12679.6,3877,6159,386.0,Ride,Ride,,3570303330,2020-06-05T23:00:24Z,2020-06-05T17:00:24Z,(GMT-07:00) America/Denver,-21600.0,,,United States,8,3,0,4,0,False,False,False,False,everyone,False,,"[46.579182, -112.026067]","[46.586418, -112.030397]",3.27,11.1,,True,150.3,189.0,False,True,1631.7,1259.2,3811943811.0,3811943811,garmin_push_5046070102,False,4,0,False,45.0,56603883,1,a3570303330,{nh{G|awjTFECCPBZLp@QILLD@HN??lCNr@ALXXTl@ZRNj@h@f@VFb@Q^e@pAgEzA_DVW^Kf@Nl@l@f@Z|@Cb@LjBjCv@~AVNF@AGAJh@Gz@m@T_@`C{Fl@oCFCHvCClDBzAQxCElDJlIJz@D@LOIH~@Ff@^V\`AdBfBzBdCzBZPZjAJg@DaBD[FBt@dACjBJn@rAmDAg@Ia@i@cBz@`@lAlBLl@CvBDZVI|@_AHQNhATg@HqALg@?c@Ko@BO?w@{@}BAgAKg@Cc@Yk@Tm@LOHo@CGC@pDzDn@`AzAdAt@HLL@NQb@Dh@Ev@B|@CnAMr@~BLn@C`BZrBCdCsB|Au@hAgB`@gBJQf@SMHf@ThAfA`CbBlClApDZnBvAt@Zd@BJPl@|AbB~AtCd@DrAF^?G?DyLrFB?EC}@|@Qn@a@hEItAgBxAe@h@{AfAyAfDmB~BcAzBOtAAbCOrBQfA@h@GB_@_@Ez@b@jAhAz@^`@~BdEcCiAq@s@c@AmAPaAMW@?HoBLnAx@lBdBbBx@EIYKY?`@@`Ab@xAfAbBbAX\xDdCd@f@n@b@|AZjBt@`Bb@P\`@fCPf@TN?KY]KB@EBAYk@_AcAe@AwA_@iAm@gC_@w@k@S[{@@[KYYw@_@]k@s@w@s@Mu@o@Y_@m@K[FFAeAm@y@PqAi@mASCIH}AFKH@DLCLO@GQHKRATRzANZENSrCp@hBvAZLXZnAh@xClBnB`BvC~@bBt@vA`@NXRlBRj@PNV^UO_@q@CFFJH@Wg@_AeAaCg@}@i@w@Sm@Do@OmAeAiA?k@m@y@e@Ua@o@i@s@WQWc@[Ua@q@UKHy@a@_ALyAo@qAUGQDiAKMOEKFCNDLF?LWPGGGIHBNXFZKhBNd@Qf@JJK@E{AyA~@`ABZ{@W}A[{BIiANeDxAqBT}BOk@c@iBqCaBaBaB[[gAoG_DkBqBg@EqAq@kCoDi@a@_AcAo@kA_AIkC]mCm@KIOk@SScB[q@AsBaA}AUgAa@cBAw@MeAg@oAiAaA[iJyI{EcDgGcF}@_AuAu@mBcBADKUQNAIDELRGOCDBBDMG?ANHGAGG@DDEC@F?G[QSg@q@[aAq@cByAq@_@eAcASk@Ec@@wGHWASBMXFDVF@ASFJAB,2,92.6,359.2,False,
108,2,Lunch Run,8101.2,2226,2226,30.5,Run,Run,,3570301835,2020-06-05T17:47:27Z,2020-06-05T11:47:27Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,1,0,1,0,False,False,False,False,everyone,False,,"[46.849758, -113.98806]","[46.849685, -113.987967]",3.639,5.0,78.6,True,150.2,169.0,False,True,989.2,978.6,3811941704.0,3811941704,garmin_push_5046067738,False,0,0,False,24.0,56603883,1,a3570301835,gj}|GhavvTAa@CKCAe@?UFq@Bm@JWC[?YBqA?eAEWBm@A[BIB[?e@EiA@SGi@Ee@?gADs@Gc@?qAGy@DSAs@@q@Bq@AaABw@CWMO?g@EKGKg@?aBFcACaBDmA@qABk@Ca@c@sADs@AUCWe@aAOW{@m@gA[cAe@uBg@}Ae@y@Q[OuBo@eBAURQ`@KHODo@D[ASEm@_@OCEGEY?aAIECECi@CMKGGKCk@@q@AQKa@Iq@M_@EYWo@?c@Ck@IUCW@i@Q}@Bu@Cg@Bq@FYAy@BY?[Fm@Xq@Ni@BQHMDQAIKW?GDa@@w@L{@rAgFLaABGJ{@Rm@J_@Rg@Ha@Tw@Rg@Ps@J}@Lm@`@iC?SHk@AUBe@?i@D{AAIJm@E]@QQeB?}@D_@?]Iy@@k@YgHAgADu@?oEEyBEQIeBAqCGsA?kGYkE@gACgADm@AmDFqB?SGy@?_@BYE[CkAKo@Kw@?QSmAAQAIOWOw@M]YgCACAB?^Jh@Rl@Dl@Jj@Nj@Dp@Z|BBl@?j@Dp@J^Bj@Jx@LdCC|@DrB@lBBZ?pB@p@Cl@@b@CxCFJ@TEvAGd@FrKHpBBnC?bIHhB?~BCfAB~ACpBChAEZ[vEMl@Ur@STcAdBIz@BFIn@Df@ENBPOr@BPG^AR[dAQh@UhAu@bC]zAM\[pAITG\Gx@E~@@t@V`DNl@Fb@HRNr@Zl@Nf@EDH`@Bf@Fd@DBTf@@XFTR\BTAd@@XHVLPDNBrA@TFJ`@L`@Xn@CP?NBPMTm@NQl@?f@LZPf@RnAZ`@NN@h@T~@TnCbA`CfALH`@`@fAhBHV@b@CvA?vBElAA~AXxAJ\@j@GjB@BLGt@LtFNh@C|AFZ?JEl@EfC?L@b@Jp@Fl@?fAGpABb@ApA?nAGLBfABhAEb@Ff@@NPDP,2,,,,
109,2,Afternoon Run,11111.5,3069,3116,279.3,Run,Run,,3565001491,2020-06-04T20:52:43Z,2020-06-04T14:52:43Z,(GMT-07:00) America/Denver,-21600.0,,,United States,4,5,0,1,0,False,False,False,False,everyone,False,,"[46.849816, -113.988166]","[46.849789, -113.987892]",3.621,5.1,79.2,True,158.1,187.0,False,True,1242.0,975.7,3806325855.0,3806325855,garmin_push_5040779784,False,1,0,False,55.0,56603883,1,a3565001491,yi}|GfbvvTHy@BEFEdCGRBJJVdADz@AnA@r@Eh@GvBHvBAhAEZAb@AtABlCFf@@p@CxDBt@CdBB~BEpDB\VRLXNHRCxABnACZ]RGzBJpAGxAd@PP`@l@RJnACR]ROTIrDULDb@`@j@^ZP\J\Ah@JlAJd@Kn@]LCPMJBFLJBDKLm@ZgAz@{Bp@wADOLYZe@JW\i@f@q@zCcDh@e@d@YVSrAi@~BuAZSTUj@]~@u@bAo@\QxByAp@_@p@Yb@UVUl@]fAu@HKBO@eAImC@qAASDwACUq@@UEYMq@AeBMaAUq@]OEi@EAE@IwAr@wAjAe@NwADq@Am@DuCIcC@_@CmBBi@DE?KKEWDYNSv@g@LEVY~@u@|AeATSXa@P[NSpB{Ad@On@_@PQTOdE{DTIVS^OXWVM\UhAmAV_@LIRYx@{@j@w@Ra@Ze@N]^_ANc@D[@KEYEs@CwCGw@Q}FEg@Ig@q@oAo@cAq@oAc@m@u@qAcA}AYg@i@g@c@OECIQCWFUNSfAw@PGZYRg@BSCQi@mA]iASyAKiB@UJ[^g@P[tAwDDa@AqBI{ADYHIx@ULK\e@^q@Ns@?YCaAMgBA{@FkAV}APyBCu@Oa@MOc@[w@OOEOMOWC[DOh@e@x@iALWXy@^oBZeCNu@X_BJyCG\EhBGf@_@rBg@|DS~@m@nA_AnAe@`@M\BNFHTPdANj@Tf@`@NTDPBVGhA_@vBQxA?bBPdDAj@Oz@k@hA]\a@NWNGDKR?PLrCAn@CX{@|Bg@fAe@j@K^HlBF\n@bCd@rABVAVM\UZcAh@g@R[XKVBNHLbA\z@|@bEnGHPnA`BXh@P`@RlADdAA|APrE@tAEn@Mp@a@p@SRm@`@k@p@cA|@_Al@OH{@Ne@R_FbBc@R}@ZI?u@Te@PkATYLQ@SGIFFPFBj@R\TVDBD?HIT]TWJYA[KGFFNr@b@h@Nh@C|ATj@?\FZ?BB@FIN]Ra@DA@?DJHbBl@x@`@h@P@NKNYHS?IHJJRFj@@@PCH{@z@i@\{BhAODk@FGTw@n@QFWCeATcECq@D_@AsABgAE{@DcD@i@?sAIuBPuBCQDa@Gu@@[EsACmFNSFQJmAPwAM_ADcDAiAIgAFk@@KV,2,,,,
110,2,Lunch Run,6478.8,1873,1873,102.2,Run,Run,,3560406944,2020-06-03T17:55:41Z,2020-06-03T11:55:41Z,(GMT-07:00) America/Denver,-21600.0,,,United States,1,4,0,1,0,False,False,False,False,everyone,False,,"[46.849799, -113.988164]","[46.849747, -113.988174]",3.459,4.9,77.1,True,147.7,178.0,False,True,1072.8,975.2,3801502676.0,3801502676,garmin_push_5036284571,False,1,0,False,23.0,56603883,1,a3560406944,ui}|GhbvvT@e@FIb@?t@BVANBLJHNb@j@Hl@?fBEf@@XInADl@AjADX?v@Bl@Ed@DlAE`DDx@A~AB~AA`ADf@@tAAfCBvCD~@TRJTNB|BEz@?JERYL@^VPDt@Bx@Cz@Bn@C^HNPNb@NN^@f@EBC@OHK`@Qb@GJ@l@MlAGXHRJl@h@b@Pd@NPBl@C`@L`@?`AJdA_@PKBAVFD?FOx@eC`@aAD[^{A`@i@HQx@cABMP_@DU`AaBtBqBTQZOPOn@SPMZK~AkAt@c@P_@\CFCVO\]z@q@x@g@ZKj@e@x@k@RQh@WTQd@SZWxAs@`@[LYHa@DoBHkA?mABWFGDi@FSEMc@JaAWy@Wy@?o@Iq@Qo@]]Ke@CO@uAl@}AhA[LM@g@CWBGEeAF}A?a@AICkA?cAC_B?e@CcAFiBKa@AS@IEk@A?VFxA@tCF~A@dCBt@AbAWxDHlDCxCGrACrA?v@DlBCv@CxBJnAB|@@f@CRF@LM@@RR@LKdAU|@_@n@QLMBURKDcEAuAIwAD}AEU@IB{@J[?OIo@?e@Fo@BqEJiBG_A?]MUOc@A_@@]EMGEEGQEe@F{B?qAAa@UcAAgAEa@@qCCcAG_ADiAC_@Aq@FoAAyFPsFAe@?YEgCEq@F}B?q@Ce@@aAAKUCu@Dm@Hs@AG?GH,2,,,,
111,2,Morning Ride,8963.2,3090,3597,225.1,Ride,Ride,,3558247473,2020-06-03T14:18:29Z,2020-06-03T08:18:29Z,(GMT-07:00) America/Denver,-21600.0,,,United States,1,3,0,1,0,False,False,False,False,everyone,False,,"[46.843735, -113.986787]","[46.847574, -113.986928]",2.901,12.0,,True,116.1,156.0,False,True,1242.0,982.2,3799242657.0,3799242657,garmin_push_5034241563,False,0,0,False,9.0,56603883,1,a3558247473,id||Gl`vvT`@?|@I|@CdC@nC?p@@\AjB@pBEjEDbB_@p@e@J_@NAl@O\Ub@MZU`@SPQRKb@]LO?ICGQBQA_@IEG?KDG\CPGFIAKk@Oc@YQMkAi@]QAKBIXC`@QHIAGe@AOCEGC@@CECBJ@AE?@@?EEH]@aAGo@OUD]I]Qg@e@EKDOHAXHTBJAn@YFOEGOAECSSy@e@CG?QHGNFJ@d@SbAQPMv@Qz@_@^Ip@Un@M~@a@f@MPMfAc@v@Mb@SRQVQh@i@h@e@l@y@XWh@_AHSDk@A@@@CoB@[YyISaA[s@iBmCkEqHa@c@s@[IGGMAQ@OLUt@g@t@]RMHMJ[@YAKs@mCSgASuCBMHU\e@Xm@x@wBRm@Bi@?y@GcCDYHMt@[NMh@}@Pg@Lk@CD@A@BAG@@@K@c@KwBAwAF}@f@mEB[Cc@I_@Wa@k@]sAYKEIMEYBQFMd@_@dAsARa@Ne@h@yCv@}ELoBA[DUCUQc@EEYk@[c@Sk@GKm@k@WGKOS{@Ys@e@k@IQSWOIBE?BCB?BDAB@?BUEAIDCCJTL@EC@RP@JDFBADLHLD?l@pBBDDA?GCG?@DEBRHFNBR\\ZRr@ZZ`@v@X`@J`@Ad@@FKvAIv@iAvGYvAa@`AaAlAi@j@IZ@LBLRNrAXh@XVVJTHX@\El@e@xDGp@A`AJnDCf@Qr@e@`A[^{@d@KLINFz@@lBAr@EVcAvCUh@c@r@Od@DzAFp@Z`Bl@pB@^ANKVQP_Af@q@b@IJGPAPBNHJv@\RRVZzDpGvBzC^v@Lv@D\VjJ?`BEj@GRc@v@m@n@m@t@uApAu@b@y@TqBv@mA`@oAZ}@X{@\qA`@_APc@LO@WIEFAJDF`Ar@d@P@JANIF[LODOAi@MIBCDJLp@j@^LNB^?x@Jf@DhBDFD?HEHi@VYBABBDVNbA`@bAn@h@PBFCJGFKD[BGB?HDFVHd@@DH?LCL]TkBdAuAn@_@JS@Wb@UP_@PgB^wDIaCDYCwABw@AK@EBGNUFiC@kBTo@E_@HeA@iBTS@SC{@OcADmACaAHQAsAQwABq@Gq@?EAGKSBQG,2,69.7,215.4,False,
112,2,Lunch Run,8138.7,2200,2249,56.0,Run,Run,,3554531389,2020-06-02T18:59:12Z,2020-06-02T12:59:12Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,,"[46.849821, -113.988088]","[46.850059, -113.988261]",3.699,6.5,77.4,True,158.4,176.0,False,True,994.4,977.8,3795306410.0,3795306410,garmin_push_5030516730,False,0,0,False,40.0,56603883,1,a3554531389,qj}|G|`vvTCKECiCHQ@_@Hu@B}@E}ABo@Cu@Fa@C_@Go@Co@OKLm@ES@e@EiBDGCo@A{@@o@H{@@_CEg@IY?IAy@Di@CMMGU@aAB}@E_A?qBDeEA[Yg@I[CS@q@CQ[m@m@gAOMe@Yw@WkAg@aBe@w@Yo@M{@[mAUOGMAk@YiACQ@]\a@\MBY@w@E_@WYMIQQaAK}@MOIYEyAi@{CQqA?Ga@{A]_CEw@Bm@Ao@E[EmA?i@Hu@VeANa@XkAh@oCr@uBPaBDuAFe@h@{@d@_Ad@iAP[Pq@H}@ReAViDNaAD_AFmECw@AmCAq@Bg@AmFKkCBsAA}@IsC?qBEu@EsD@IQcDAw@IeACwA@eBEcB@wAKgC@oBa@uHE}A]iCKoBk@mDPj@`@pBZlCPbA\lDPvCHdHDxA?fCJ|DFjJLjGFvA?f@JtDFzGCn@F~B@hE@nAGfEG`Aa@zAUvCM`AKXE\Oh@MjAg@dBIl@oA`Fg@dBqA|Ea@`BObA@lAEr@DtC^|Bd@lBPrALr@d@lBFxA@HNLBFHz@L`@F^b@VRTLBf@ATDLSF_@DMHIFANAj@H`@C`@@~@Pd@Rz@RHF^?LDPD^Rb@FDDf@PVNZFPH^Rx@n@l@Z\XjAdBFNDTE`EBjA?bBBf@Jl@BnABRLRBNAhAB\p@@b@N\@`BKh@Bh@@h@Cd@?jAERDtACVBdAEn@@HBZ?fBRh@@l@A,2,,,,
113,2,Afternoon Run,11097.3,3407,3436,387.7,Run,Run,,3549224922,2020-06-01T19:05:55Z,2020-06-01T13:05:55Z,(GMT-07:00) America/Denver,-21600.0,,,United States,4,4,0,1,0,False,False,False,False,everyone,False,,"[46.849851, -113.988079]","[46.849785, -113.988171]",3.257,5.8,77.9,True,168.0,190.0,False,True,1312.7,975.8,3789705524.0,3789705524,garmin_push_5025372377,False,2,0,False,90.0,56603883,1,a3549224922,yi}|GbbvvT?m@NQvAAf@DPFPNTh@Dl@BnCArEBpAAp@Gt@DlC?xBHnACxDBjACnBBrFB~@J^\RhBEtALLGLSLClATz@ZhAAzANNNX`@XLdAEV_@b@QxDMLDj@d@v@Zx@L\ClBRR?xAu@\Fr@wCVk@^wANSp@kBdAuBbEaEtByAjA_@hBgAt@m@d@QnB{AxA{@z@q@dAi@dAq@d@Q`C{Ap@Yh@e@rCeB\Ox@o@Za@`@_AxAeGh@gBpA_FZw@b@gB`@o@JYp@iDl@qBf@eCnBqI`@mAFKNIJ?RJVZFCDHD[CIBIN`@VN?PW\Kf@APD|AFa@Xa@F?GP@HPIBDC\NhACf@@d@EZITM|@DTDFVQD@G`AUZPTTFdAe@x@qAj@g@d@@PKT]NK\m@DABF@r@BD`Am@n@}@dA{@Z_@\eAXs@lA{AHSBYAw@KkAUmAAi@BIBEH@PTTf@RTHDHEFuAPeAFy@PiALUPCJFf@lARZHF~AMf@FRCrAXRG@BSd@LIr@HfA?CJw@fAGR^Dx@XTARFHPTLJLx@^UZ_@ZYf@?BLB@HIRMNMd@?LFRAn@JH\Bo@fAGVE`@KTOl@?PHRFh@Gh@HX?ZDVCr@Fv@Kn@?t@a@`Bm@z@UTIGM_Ag@EcHr@sAv@CA?GNg@d@yBMBW^_Az@IA^i@h@cB_@l@k@b@mATwADKEHMPQ`Ak@t@u@F[DcAAw@D_@CIEBSp@o@bAOFGEL_AC_@D[?k@Hy@L}@Xy@AEy@v@c@r@c@`@k@r@}@j@MATy@\m@ZgAf@mD_A|AaAv@MTQLOZURSXCAB}@CSGDWd@e@j@OHYGI@m@f@Uf@iArAc@RUA?ILUDW@iACCm@^KCCOP_AB}@E_CHo@CIOH?QFYOJU`@E`@EBAGCsBFa@PUFUOIUe@AJDNEJM@IM_@KQDMP{@dDSfAi@jB_@fB_ArCiA~E[hAWl@qA~Dm@fC}@xCg@rBs@bCSb@m@r@gB`Aq@d@mBlAE?IKC[FeA?gCIq@H}@@s@CMKIk@AmA_@{BW{By@e@?}@VcAd@s@j@]LkDP}BGyEEqGLgAG_C?}AG{A?}ANqA@}DUsCP}@C_ADy@TcBHgBDqDAQQSGaAVeAAKJ,2,,,,
